,Image_name,Volume_agg_SITK (nm^3),Centroid,bbox_agg_0,bbox_agg_1,Aggregate ID,bbox_agg_2,bbox_agg_3,bbox_agg_4,bbox_agg_5,centroid_agg_0,centroid_agg_1,centroid_agg_2,Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,Maximum,Mean,Minimum,r_agg_dist_488,r_agg_dist_560,r_agg_dist_405,p_agg_min_488,p_agg_min_560,p_agg_min_405
22,2023-10-03_Z_stack5_nuc13,545.0,"(45.83853211009174, 143.98532110091742, 168.9467889908257)",165,140,23,41,9,9,11,168.9467889908257,143.98532110091742,45.83853211009174,0.8486024437199554,0.7992825772226327,8.242508745618796,10.312383855857428,12.083045973594572,534.875,8.75111414065883,0.9196329212661077,346.5009909269137,0.6478167626584037,545.0,251.0,155.0880733944954,107.0,6.086118958316917,6.126129236457841,5.846452915929726,0.7198261520800807,0.21855060747056984,2.2833062379144744
23,2023-10-03_Z_stack5_nuc13,644.0,"(46.57298136645963, 62.11801242236025, 54.754658385093165)",50,57,24,42,11,11,10,54.754658385093165,62.11801242236025,46.57298136645963,0.8440162238965547,0.6635196972091586,7.724884941523821,11.642284281861699,13.638181696985855,633.3333333333334,9.826276817107123,0.8940831764744407,398.8973020180662,0.6298378452916835,644.0,223.0,149.2173913043478,108.0,9.161286117234312,9.126989652968684,9.423390495925073,0.6242465426050368,0.3458102074213926,0.13170469293338538
24,2023-10-03_Z_stack5_nuc13,733.0,"(49.410641200545705, 77.54297407912688, 89.33697135061392)",84,73,25,44,11,11,12,89.33697135061392,77.54297407912688,49.410641200545705,0.9582755934080237,0.9061194829852505,9.508443035505739,10.493586347111483,12.36931687685298,721.0833333333334,10.055747683756593,0.9123047526126205,426.2533700352539,0.5911291390758172,733.0,283.0,160.07776261937244,110.0,5.338196344624573,5.329274106110368,5.628727066923585,0.7163549685680876,0.15423572618655518,0.4721274422246593
25,2023-10-03_Z_stack5_nuc14,1651.0,"(34.3313143549364, 115.01635372501514, 134.30163537250152)",127,107,26,27,15,16,23,134.30163537250152,115.01635372501514,34.3313143549364,0.5824378956287664,0.5085727025381055,10.477578880552215,20.601929337265542,26.038433132583073,1630.625,11.999344369089487,0.8049724045038156,832.2858855998716,0.5104091287695648,1651.0,196.0,135.9061175045427,98.0,2.926314943805586,2.738020970858078,2.870178629839506,0.7591940292592573,0.08598245738938234,2.0508960363270097
26,2023-10-03_Z_stack5_nuc14,946.0,"(34.36680761099366, 142.03276955602536, 72.76321353065539)",68,136,27,29,11,13,12,72.76321353065539,142.03276955602536,34.36680761099366,0.9835545051157981,0.8393406018425958,9.757768079546304,11.625516575899196,13.638181696985855,934.2083333333334,11.434329202524042,0.9140134260217428,505.623643663237,0.5412322130109133,946.0,211.0,138.6723044397463,105.0,7.068867740979769,7.216914894267402,6.725004997046244,0.8025650226091979,0.09176144649726696,1.7699684250470957
27,2023-10-03_Z_stack5_nuc14,1027.0,"(38.505355404089585, 154.73222979552094, 52.04673807205453)",46,149,28,33,13,12,12,52.04673807205453,154.73222979552094,38.505355404089585,0.8739617876412832,0.8114164265876964,10.195761966587343,12.565387675800771,14.798648586948742,1014.375,10.98166867554859,0.9114222826266388,535.6694029697903,0.5280782777274581,1027.0,201.0,135.53748782862706,100.0,9.486264785904726,9.681407081013953,9.140133030095738,0.9090154639210813,0.589213506570715,1.166245165425115
28,2023-10-03_Z_stack5_nuc14,895.0,"(41.12849162011173, 53.17094972067039, 153.01340782122904)",148,47,29,36,11,13,11,153.01340782122904,53.17094972067039,41.12849162011173,0.8386091376965426,0.757953168962669,9.43644827651946,12.449909391412847,14.45683229480096,882.8333333333334,10.440607779132815,0.9144436294790026,486.6831766947991,0.5512741287839898,895.0,191.0,136.11173184357543,105.0,6.155193327823966,5.969987969730866,6.517789930341632,0.743478981349983,0.5457031825871526,2.986425253035173
29,2023-10-03_Z_stack5_nuc14,323.0,"(43.26934984520124, 75.20123839009288, 38.04643962848297)",34,71,30,40,9,9,8,38.04643962848297,75.20123839009288,43.26934984520124,0.8408026587541503,0.7921713709796869,6.933033589670173,8.751936567836346,10.295630140987,314.25,7.358651535484472,0.906792993863479,246.50524217359373,0.7844240005524065,323.0,174.0,134.41486068111456,104.0,9.167656837352583,9.351513421839774,9.070662845814047,0.6759463140581007,0.06840409694926826,0.447287544132174
30,2023-10-03_Z_stack5_nuc15,690.0,"(32.710144927536234, 60.426086956521736, 88.8913043478261)",84,55,31,28,11,11,11,88.8913043478261,60.426086956521736,32.710144927536234,0.8601624684030102,0.780846003633695,8.753456958753048,11.210221885004879,12.884098726725126,679.1666666666666,9.642612127951244,0.9036896076452503,413.4748309632725,0.6087972971238368,690.0,233.0,145.30144927536233,101.0,3.37786887150824,3.231773998299196,3.5345093803767327,0.725352434674278,0.0843046523090221,1.4351154969006594
31,2023-10-03_Z_stack5_nuc15,1152.0,"(34.27430555555556, 47.950520833333336, 118.8984375)",113,41,32,29,13,15,12,118.8984375,47.950520833333336,34.27430555555556,0.7781081345484311,0.7299705228614514,10.263654025286638,14.060367787254721,15.811388300841896,1138.5416666666667,10.940486550005623,0.901226105241284,585.0814296585847,0.5138867085747862,1152.0,223.0,146.93142361111111,105.0,5.812095904399604,5.796699793883875,6.060836916646525,0.9459925779930124,0.15619988133915425,1.0499021769725114
32,2023-10-03_Z_stack5_nuc15,2810.0,"(36.76227758007118, 92.5846975088968, 44.898932384341634)",36,85,33,29,18,21,17,44.898932384341634,92.5846975088968,36.76227758007118,0.8489935319862671,0.712110489550286,13.979969048081697,19.6317414968994,23.790754506740637,2790.0833333333335,16.66722155249399,0.8175340724422462,1172.3475473889157,0.4201837032545918,2810.0,260.0,143.15978647686833,101.0,4.328664122735306,4.169698823657367,4.087132920546739,1.1035273990650216,0.3623214100703866,2.227964602507091
33,2023-10-03_Z_stack5_nuc15,293.0,"(34.81228668941979, 93.06484641638225, 74.56313993174061)",71,90,34,31,8,8,9,74.56313993174061,93.06484641638225,34.81228668941979,0.8640922608907071,0.8024792364825435,6.68112126334967,8.325600164603145,9.695359714832659,284.0833333333333,7.194086669503975,0.914597475109855,228.49917155474915,0.804338532900261,293.0,192.0,145.18430034129693,111.0,2.3074169927024735,2.009375641347322,2.24234473804117,0.46908513109540806,0.397066415438783,2.0857497124322095
34,2023-10-03_Z_stack5_nuc15,398.0,"(35.67085427135678, 128.91959798994975, 62.73869346733668)",58,125,35,32,10,9,9,62.73869346733668,128.91959798994975,35.67085427135678,0.9404912039077736,0.8460834044741165,7.4625837239095505,8.82015139931497,10.488088481701515,388.375,8.29527480819057,0.9060788840165596,284.1094150393574,0.7315337368248661,398.0,206.0,142.98994974874373,103.0,5.717900974731678,5.55725946069101,5.5806328638396465,0.6216320965403523,0.38357988971120943,1.5250719231517704
35,2023-10-03_Z_stack5_nuc15,274.0,"(40.67153284671533, 105.31751824817518, 98.65328467153284)",95,102,36,37,8,8,9,98.65328467153284,105.31751824817518,40.67153284671533,0.893991111541845,0.7382179367059907,6.2373767348957285,8.449234873278192,10.04987562112089,246.95833333333334,7.553540876040089,0.7943271885997737,239.64432749151246,0.9703836443050952,274.0,190.0,142.5,112.0,3.191973363179794,3.1493030606781804,3.306624964978473,0.6681745221791592,0.7373250363100673,2.5655477810609706
36,2023-10-03_Z_stack5_nuc15,181.0,"(42.0, 109.98342541436465, 97.99447513812154)",95,106,37,39,7,9,7,97.99447513812154,109.98342541436465,42.0,0.9087162731438753,0.8464032296950129,6.161420811210772,7.279533672657341,9.219544457292887,196.25,6.615030709242526,0.8227222765746954,198.50463175899182,1.0114885694725697,181.0,183.0,139.11049723756906,110.0,3.549223054167558,3.529035664154619,3.6330251709111856,0.8474594332603453,0.7362883688657049,2.896155433701733
37,2023-10-03_Z_stack5_nuc15,905.0,"(50.05414364640884, 117.80220994475138, 66.3767955801105)",61,112,38,45,12,13,11,66.3767955801105,117.80220994475138,50.05414364640884,0.9547435904913615,0.8947732705619641,10.12692973349841,11.317872433916328,13.379088160259652,892.7083333333334,10.80566616428048,0.9142559586674011,490.40631148142927,0.5493466266303058,905.0,252.0,150.21657458563536,101.0,4.606898670481928,4.669338993863662,4.438085685138989,0.7448602064905366,0.1468046901785814,1.473277025664639
38,2023-10-03_Z_stack5_nuc16,2449.0,"(40.21518987341772, 126.71416904859126, 92.87137607186607)",85,118,39,32,17,17,21,92.87137607186607,126.71416904859126,40.21518987341772,0.6676463913870262,0.5714377196470668,12.101739756100963,21.17770553119118,23.83275057562597,2429.0416666666665,14.139218675756856,0.8458993115968457,1033.0517934322684,0.4252919196935424,2449.0,224.0,144.40996325030625,99.0,5.3157333804179805,5.235044027880643,5.436570418961145,1.9779297382566783,0.5408428204930769,3.3984303009680374
39,2023-10-03_Z_stack5_nuc16,591.0,"(38.71404399323181, 187.65820642978002, 93.94923857868021)",89,183,40,35,11,11,9,93.94923857868021,187.65820642978002,38.71404399323181,0.8561737043666735,0.7285255191159524,7.966224768320022,10.93472302519593,12.569805089976535,580.2916666666666,9.36202231870556,0.9037998528683351,372.25689232407626,0.6414996349377347,591.0,205.0,147.20135363790186,106.0,7.4484924162196124,7.30189039070641,7.256926504762463,0.7227174451350881,0.6011457259918118,0.6826909211178225
40,2023-10-03_Z_stack5_nuc16,361.0,"(39.94459833795014, 143.54016620498615, 182.38504155124653)",178,140,41,36,10,8,9,182.38504155124653,143.54016620498615,39.94459833795014,0.921176302917838,0.7372051823471342,6.65488150417858,9.02717677999846,10.488088481701515,351.5416666666667,8.315621331984735,0.8904799929148665,270.50657758884006,0.7694865310100938,361.0,236.0,149.01662049861497,110.0,4.572539704168339,4.647024056203417,4.49835332458601,1.4287251374392878,0.7414527765266391,3.2541004819467028
41,2023-10-03_Z_stack5_nuc16,1012.0,"(43.66897233201581, 91.31225296442688, 97.44466403162055)",92,85,42,39,12,14,11,97.44466403162055,91.31225296442688,43.66897233201581,0.8910503193167519,0.8140201923599325,10.112026170049544,12.422328420052686,14.352700094407323,999.0416666666666,11.06891970534551,0.9104264534189267,530.8375760566921,0.531346783390775,1012.0,207.0,148.8498023715415,97.0,6.879249924016148,6.906995169769118,7.135830111257304,1.7366820083872327,0.1834235722924124,1.6894912024269442
42,2023-10-03_Z_stack5_nuc16,2688.0,"(46.755208333333336, 170.2953869047619, 148.61681547619048)",133,162,43,39,28,18,17,148.61681547619048,170.2953869047619,46.755208333333336,0.5233805823998339,0.4354264328262227,11.555433544973365,26.53819950702235,30.14962686336267,2664.9166666666665,13.889578313828343,0.7840698216542429,1185.5461777122978,0.44487176373706416,2688.0,261.0,151.54241071428572,98.0,3.8832150122661853,3.9393273342309656,3.575801076319529,1.339844935459142,0.7357146623379802,2.2496114255050843
43,2023-10-03_Z_stack5_nuc16,1302.0,"(48.00921658986175, 171.15437788018434, 104.08064516129032)",97,165,44,42,16,13,13,104.08064516129032,171.15437788018434,48.00921658986175,0.7903344406086794,0.7129126602257729,10.478315849307446,14.697895596340034,16.673332000533065,1287.4166666666667,11.616253094258173,0.8939475022177276,640.2037209384599,0.49727779476092426,1302.0,239.0,152.48387096774192,108.0,5.623361476727122,5.593126936043151,5.4465194353644035,1.1809328975334805,0.3083125450502211,1.9450254627827204
44,2023-10-03_Z_stack5_nuc16,924.0,"(47.53030303030303, 130.96103896103895, 143.83441558441558)",138,125,45,43,13,13,10,143.83441558441558,130.96103896103895,47.53030303030303,0.8956338881361622,0.6862595385051217,8.738828553252176,12.733999402453415,14.730919862656235,912.2083333333334,11.405001396342918,0.9040579718324495,503.1342335427871,0.5515562784920701,924.0,208.0,148.271645021645,102.0,1.7010268943495275,2.0162617865924197,1.8162734590496785,1.2385064689746788,0.11422270820091421,1.4815642849081856
45,2023-10-03_Z_stack5_nuc17,526.0,"(33.039923954372625, 111.42395437262357, 69.87072243346007)",65,107,46,29,10,10,10,69.87072243346007,111.42395437262357,33.039923954372625,0.9516808109674741,0.8653982198283705,8.273144915259163,9.55992828006964,11.224972160321824,515.7916666666666,9.098000298367566,0.9119996062964643,341.0402891001273,0.6611977492853265,526.0,234.0,147.6254752851711,107.0,3.2898477451984225,3.1711425418289654,3.3131155445818425,1.2830112353532563,0.6291142280268379,1.6017804888002731
46,2023-10-03_Z_stack5_nuc17,1020.0,"(35.10980392156863, 28.23235294117647, 42.09117647058824)",36,20,47,30,13,17,12,42.09117647058824,28.23235294117647,35.10980392156863,0.5396820965915591,0.4872574609521252,8.671933324552258,17.797435687504652,18.81488772222678,1005.3333333333334,9.604957405785946,0.8303436368124616,584.4755086661914,0.5813748428377236,1020.0,210.0,144.69411764705882,108.0,7.75785334735894,7.615951912454126,7.737134355290874,1.043867429858411,0.47098427093921713,0.8037177376207792
