,Image name,Cell line,Condition,Physical pixel size Z,Physical pixel size Y,Physical pixel size X,Pixel size (um2),Voxel size (um3),Nucleus ID,Number of total HP1a condensates,Number of voxels nucleus,bbox nucleus (um),Major axis nucleus (um),Intermediate axis nucleus (um),Minor axis nucleus (um),Confiner height (um),Number of voxels inner nucleus object,Number of voxels HP1a condensates,Radial distance random point (um),Radial distance HP1a condensate (um),Peripheral distance random point (um),Peripheral distance HP1a condensate (um),Major axis HP1a condensate (um),Intermediate axis HP1a condensate (um),Minor axis HP1a condensate (um),Radial distance HP1a condensate scaled,Minimum peripheral distance HP1a condensate scaled,Radial distance random point scaled,Minimum peripheral distance random point scaled,Volume HP1a condensate (um3),Volume nucleus (um3)
98,2022-03-31_Image6,IMR90,Confined,0.172916580930095,0.042571338474136,0.042571338474136,0.0018123188594794,0.0003133799807363,27,8,4051644.0,"[-10.849222595087168, 11.264341041744286, -7.506959883317842, 7.6439793109710505, -3.544789909066949, 3.5447899090669495]",22.11356363683145,15.150939194288892,1.73,$<3.0$,3492012,3520.0,3.747505715284224,5.957672610705253,0.5161379694035811,1.9810575223316385,1.1691060449094095,1.0282470471596414,1.5562492283708558,0.2694125971077043,0.59,0.169466386188544,0.29834564705409317,1.1030975321918366,1269.7041186704153
99,2022-03-31_Image6,IMR90,Confined,0.172916580930095,0.042571338474136,0.042571338474136,0.0018123188594794,0.0003133799807363,27,8,4051644.0,"[-10.849222595087168, 11.264341041744286, -7.506959883317842, 7.6439793109710505, -3.544789909066949, 3.5447899090669495]",22.11356363683145,15.150939194288892,1.73,$<3.0$,3492012,3862.0,4.099534289009884,2.6201026236983265,1.3121320237011451,2.121376083012762,1.2444511758712864,0.999270037116118,1.5562492283708558,0.118483961550837,0.59,0.1853855107361287,0.758457817168292,1.210273485603657,1269.7041186704153
100,2022-03-31_Image6,IMR90,Confined,0.172916580930095,0.042571338474136,0.042571338474136,0.0018123188594794,0.0003133799807363,27,8,4051644.0,"[-10.849222595087168, 11.264341041744286, -7.506959883317842, 7.6439793109710505, -3.544789909066949, 3.5447899090669495]",22.11356363683145,15.150939194288892,1.73,$<3.0$,3492012,1810.0,5.720688450356741,2.3090725737027684,0.942356748341586,1.8217844550079136,1.0620735981749556,0.7065843666514663,1.38333264744076,0.1044188359517446,0.59,0.2586959091852837,0.5447148834344427,0.5672177651327341,1269.7041186704153
101,2022-03-31_Image6,IMR90,Confined,0.172916580930095,0.042571338474136,0.042571338474136,0.0018123188594794,0.0003133799807363,27,8,4051644.0,"[-10.849222595087168, 11.264341041744286, -7.506959883317842, 7.6439793109710505, -3.544789909066949, 3.5447899090669495]",22.11356363683145,15.150939194288892,1.73,$<3.0$,3492012,818.0,4.57762971541247,6.497224970956999,0.4565130884834644,1.0171992900802669,0.6449680320126038,0.5499722964708798,1.210416066510665,0.2938117563347178,0.4879764682544896,0.2070055189018994,0.26388039796732043,0.2563448242423075,1269.7041186704153
102,2022-04-06_Image1,IMR90,Confined,0.172916580930095,0.038495876016377,0.038495876016377,0.0014819324702682,0.000256250695928,28,3,1741790.0,"[-7.943293669272281, 8.106136828229097, -4.534817864184331, 5.0273851193705905, -2.766665294881521, 2.766665294881521]",16.049430497501376,9.562202983554922,4.0,$<5.0$ -- $3.0$,1495934,19567.0,2.57454563857287,4.990481463451594,1.7361597404978797,1.5965202394940188,2.3103128793161725,1.9936239584837927,1.7291658093009508,0.3109444577630669,0.3991300598735047,0.1604135199048765,0.4340399351244699,5.01405736722473,446.3348996605694
103,2022-04-06_Image1,IMR90,Confined,0.172916580930095,0.038495876016377,0.038495876016377,0.0014819324702682,0.000256250695928,28,3,1741790.0,"[-7.943293669272281, 8.106136828229097, -4.534817864184331, 5.0273851193705905, -2.766665294881521, 2.766665294881521]",16.049430497501376,9.562202983554922,4.0,$<5.0$ -- $3.0$,1495934,65427.0,6.094452179049422,4.830982222266771,0.5678475716023133,1.7781194749570215,3.403759973198693,2.8034875680118514,2.939581875811616,0.3010064577069493,0.4445298687392554,0.3797301206418648,0.1419618929005783,16.76571428248645,446.3348996605694
104,2022-04-06_Image1,IMR90,Confined,0.172916580930095,0.038495876016377,0.038495876016377,0.0014819324702682,0.000256250695928,28,3,1741790.0,"[-7.943293669272281, 8.106136828229097, -4.534817864184331, 5.0273851193705905, -2.766665294881521, 2.766665294881521]",16.049430497501376,9.562202983554922,4.0,$<5.0$ -- $3.0$,1495934,197.0,3.3500225193397504,4.695520314702734,1.8583392760446773,2.7342072334657983,0.4478866001084672,0.3435814739015243,0.518749742790285,0.2925661639790737,0.5,0.2087315509333052,0.4645848190111693,0.0504813870978316,446.3348996605694
105,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,1950.0,4.8717209450611785,5.455427704275351,0.9722021007132758,0.9938374531820694,0.952691664434392,0.6792834672582473,2.0749989711611407,0.2908368465130486,0.25494194756502475,0.2597185836855236,0.3472150359690271,0.680132055442444,590.1021032993541
106,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,1358.0,6.152107659486445,6.980786478625246,0.4695256259269998,0.7331392716200588,0.7982625054067779,0.6507494717333491,1.5562492283708558,0.3721559583739325,0.161835454150021,0.3279778759952385,0.16768772354535708,0.4736509391235072,590.1021032993541
107,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,3956.0,4.462829798967788,2.4397277570670077,1.0615234577530115,1.2277262071323012,1.3937442238421065,1.0150683341673463,1.9020823902310453,0.1300654624493779,0.3384736454043933,0.2379199974071808,0.37911552062607556,1.3797961083745174,590.1021032993541
108,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,691.0,4.315364031017792,8.659705885730942,0.606578897138461,0.592962943565474,0.697458981103884,0.4550261991852771,1.556249228370855,0.4616616126289617,0.11177247984481214,0.2300583811886044,0.21663532040659322,0.2410108975952455,590.1021032993541
109,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,1378.0,4.543867912982532,5.194649338623776,0.0,0.7788112659165902,0.784255243095508,0.6103850297033129,1.7291658093009503,0.2769343696374972,0.1781468806844965,0.2422402580365981,0.0,0.4806266525126604,590.1021032993541
110,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,4221.0,2.2293146300324587,2.6347697719075684,1.2889363290820492,2.188698453467132,1.2651660260162814,0.9166879563482598,2.593748713951426,0.1404634381185128,0.59,0.118848030260932,0.46033440324358904,1.4722243107807982,590.1021032993541
111,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,2216.0,5.201391773403847,3.15169434214647,0.6800759395434873,2.154838432633757,1.2420670258122914,0.6583292131173173,2.074998971161141,0.1680214445742807,0.59,0.2772938187174875,0.24288426412267405,0.7729090435181826,590.1021032993541
112,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,1071.0,2.5910582641765174,6.01061767948823,0.8126584752388262,1.0034133580160596,0.867336903032977,0.5503097928531957,1.556249228370855,0.3204348377906215,0.2583619135771642,0.1381331135767969,0.2902351697281522,0.3735494519891577,590.1021032993541
113,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,466.0,4.193486942929166,2.1995239507790534,0.1004259615636936,1.6963232500683043,0.4979754769476255,0.423455999985864,1.0374994855805708,0.1172598454880402,0.5058297321672516,0.2235609349967852,0.03586641484417629,0.1625341219672712,590.1021032993541
114,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,1677.0,5.399021542759855,3.995478123997757,1.2705788388194743,0.5839197736679222,1.122006633496826,0.9261621217788902,1.2104160665106658,0.213004794653352,0.10854277630997225,0.2878297513725125,0.45377815672124083,0.5849135676805018,590.1021032993541
115,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,1878.0,2.3986789605228744,2.351809654684492,1.1043093274958315,1.1768016609712493,1.10461196138536,0.8804423432785755,1.2104160665106658,0.1253784195566083,0.32028630748973186,0.1278770909435663,0.3943961883913684,0.6550194872414923,590.1021032993541
116,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,1637.0,4.592346123173343,4.381880829974323,1.442329661756523,0.6668283254108498,1.1671634365886785,0.6802223148118689,1.2104160665106658,0.2336044892295009,0.13815297336101778,0.2448247024726306,0.5151177363416154,0.5709621409021953,590.1021032993541
117,2022-04-06_Image2,IMR90,Confined,0.172916580930095,0.0449118553524398,0.0449118553524398,0.0020170747511984,0.0003487856694576,29,13,1691876.0,"[-9.20361091751162, 9.554080103012456, -4.881174410731131, 9.231498624947445, -3.8906230709271385, 3.8906230709271385]",18.75769102052408,14.112673035678576,2.8,$<3.0$,1438267,784.0,3.206315547917787,1.320600844085381,1.7718007584500302,2.0459337878426918,0.768796724403268,0.578650361739352,1.0374994855805708,0.0704031665006327,0.59,0.1709333811080232,0.6327859851607252,0.2734479648548082,590.1021032993541
118,2022-04-13_Image1,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,30,8,2636351.0,"[-10.723321471672916, 10.927093597474391, -7.385969840263366, 10.598653177998209, -2.1614572616261887, 2.1614572616261882]",21.650415069147307,17.984623018261573,2.77,$<3.0$,2233058,8734.0,8.95677676325636,4.12173591672661,0.5815268567063554,1.3880847327387271,2.085668395324848,1.73170439483261,2.0749989711611403,0.190376761995674,0.40111362192733835,0.4137000022701698,0.20993749339579618,2.7281031670282667,823.4757857222507
119,2022-04-13_Image1,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,30,8,2636351.0,"[-10.723321471672916, 10.927093597474391, -7.385969840263366, 10.598653177998209, -2.1614572616261887, 2.1614572616261882]",21.650415069147307,17.984623018261573,2.77,$<3.0$,2233058,14469.0,4.527168540639205,1.1499202326523412,0.8831866038647784,1.250090565245789,2.8929172990014127,1.5394466151489,2.420832133021331,0.0531130802333218,0.351296232940718,0.2091030830670123,0.3188399291930608,4.519455544278909,823.4757857222507
120,2022-04-13_Image1,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,30,8,2636351.0,"[-10.723321471672916, 10.927093597474391, -7.385969840263366, 10.598653177998209, -2.1614572616261887, 2.1614572616261882]",21.650415069147307,17.984623018261573,2.77,$<3.0$,2233058,3860.0,3.162163422362921,3.026260293182575,1.5935265482499046,1.4144564777923223,1.03157615201729,0.9752210241836572,2.420832133021331,0.1397783960962076,0.4106341075062535,0.1460555565453859,0.5752803423284855,1.2056879121512605,823.4757857222507
121,2022-04-13_Image1,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,30,8,2636351.0,"[-10.723321471672916, 10.927093597474391, -7.385969840263366, 10.598653177998209, -2.1614572616261887, 2.1614572616261882]",21.650415069147307,17.984623018261573,2.77,$<3.0$,2233058,1764.0,5.921619602998312,5.102395607939612,0.1700064789153614,1.3070098468863078,1.1219732926410777,0.6039536489370723,1.556249228370855,0.2356719532463249,0.37184471006725917,0.2735106733097626,0.061374180113848875,0.5509931287654983,823.4757857222507
122,2022-04-13_Image1,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,30,8,2636351.0,"[-10.723321471672916, 10.927093597474391, -7.385969840263366, 10.598653177998209, -2.1614572616261887, 2.1614572616261882]",21.650415069147307,17.984623018261573,2.77,$<3.0$,2233058,979.0,2.833658715659784,3.6935938952510874,1.3833326474407608,1.5931077253354216,0.657284750966888,0.6389319582797046,1.0374994855805704,0.1706015281210291,0.47512914272036877,0.1308824198801555,0.4993980676681447,0.3057949393772238,823.4757857222507
123,2022-04-13_Image1,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,30,8,2636351.0,"[-10.723321471672916, 10.927093597474391, -7.385969840263366, 10.598653177998209, -2.1614572616261887, 2.1614572616261882]",21.650415069147307,17.984623018261573,2.77,$<3.0$,2233058,1748.0,3.692065631400116,2.6460520780490264,1.7317754861567032,1.4641739566774956,1.4020468085166136,0.594664359978665,1.2104160665106654,0.1222171524009142,0.4285826558402511,0.1705309399200135,0.6251897061937557,0.545995458663317,823.4757857222507
124,2022-04-13_Image1,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,30,8,2636351.0,"[-10.723321471672916, 10.927093597474391, -7.385969840263366, 10.598653177998209, -2.1614572616261887, 2.1614572616261882]",21.650415069147307,17.984623018261573,2.77,$<3.0$,2233058,908.0,2.895039339882914,4.33301879285881,1.2464429591306303,1.0894862529385794,0.8237286552988684,0.6197466890867837,1.1862077451804516,0.2001355992030624,0.29331633680093117,0.1337174982852157,0.4499794076283864,0.2836177782987939,823.4757857222507
125,2022-04-13_Image1,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,30,8,2636351.0,"[-10.723321471672916, 10.927093597474391, -7.385969840263366, 10.598653177998209, -2.1614572616261887, 2.1614572616261882]",21.650415069147307,17.984623018261573,2.77,$<3.0$,2233058,1028.0,5.90711644950545,4.0344389331683175,0.5877065898805931,0.759427559481429,0.9720504735489524,0.5403448498815642,0.8645829046504758,0.1863446460625852,0.1741615738200105,0.2728407945362361,0.21216844400021412,0.3211003040651544,823.4757857222507
126,2022-05-05_Image2,IMR90,Confined,0.172916580930095,0.042571338474136,0.042571338474136,0.0018123188594794,0.0003133799807363,31,6,1456602.0,"[-11.377309539140942, 10.346981986493242, -5.4942089766740985, 8.972901271005018, -2.5072904234863786, 2.507290423486378]",21.724291525634182,14.467110247679116,3.0,$<5.0$ -- $3.0$,1181554,11409.0,7.4571497847171555,3.760385267468607,0.2571896598818506,1.2552996736945348,1.8574256545344856,1.291877114344799,2.247915552091236,0.1730958757863949,0.41843322456484494,0.3432631980618508,0.08572988662728354,3.5753522002206437,456.4699067004812
127,2022-05-05_Image2,IMR90,Confined,0.172916580930095,0.042571338474136,0.042571338474136,0.0018123188594794,0.0003133799807363,31,6,1456602.0,"[-11.377309539140942, 10.346981986493242, -5.4942089766740985, 8.972901271005018, -2.5072904234863786, 2.507290423486378]",21.724291525634182,14.467110247679116,3.0,$<5.0$ -- $3.0$,1181554,2026.0,5.5511382608182105,4.985630952611856,0.2964698086886677,1.1497748006180752,0.9604196509238756,0.7555650487399752,1.556249228370855,0.2294956752319826,0.38325826687269177,0.2555267799765985,0.09882326956288923,0.6349078409717787,456.4699067004812
128,2022-05-05_Image2,IMR90,Confined,0.172916580930095,0.042571338474136,0.042571338474136,0.0018123188594794,0.0003133799807363,31,6,1456602.0,"[-11.377309539140942, 10.346981986493242, -5.4942089766740985, 8.972901271005018, -2.5072904234863786, 2.507290423486378]",21.724291525634182,14.467110247679116,3.0,$<5.0$ -- $3.0$,1181554,4352.0,6.184221678520783,10.29788532927643,0.5274114996303974,0.4190470671270118,1.4427905847200695,1.1022001740839378,1.3833326474407603,0.47402629066753,0.13968235570900392,0.2846685090385358,0.17580383321013246,1.3638296761644526,456.4699067004812
129,2022-05-05_Image2,IMR90,Confined,0.172916580930095,0.042571338474136,0.042571338474136,0.0018123188594794,0.0003133799807363,31,6,1456602.0,"[-11.377309539140942, 10.346981986493242, -5.4942089766740985, 8.972901271005018, -2.5072904234863786, 2.507290423486378]",21.724291525634182,14.467110247679116,3.0,$<5.0$ -- $3.0$,1181554,3173.0,3.204550150544386,4.539541103139747,0.5222316855227627,0.5933992521359953,1.069383605370493,0.9017231996445028,1.7291658093009503,0.2089615257548532,0.19779975071199843,0.1475099957466087,0.17407722850758756,0.9943546788763346,456.4699067004812
130,2022-05-05_Image2,IMR90,Confined,0.172916580930095,0.042571338474136,0.042571338474136,0.0018123188594794,0.0003133799807363,31,6,1456602.0,"[-11.377309539140942, 10.346981986493242, -5.4942089766740985, 8.972901271005018, -2.5072904234863786, 2.507290423486378]",21.724291525634182,14.467110247679116,3.0,$<5.0$ -- $3.0$,1181554,1083.0,3.917305781907333,5.96674212732205,0.8645829046504749,0.6354651653922193,0.9271719735742988,0.4914618358597086,1.2104160665106654,0.2746576163499475,0.21182172179740644,0.1803191499840166,0.2881943015501583,0.3393905191374315,456.4699067004812
131,2022-05-05_Image2,IMR90,Confined,0.172916580930095,0.042571338474136,0.042571338474136,0.0018123188594794,0.0003133799807363,31,6,1456602.0,"[-11.377309539140942, 10.346981986493242, -5.4942089766740985, 8.972901271005018, -2.5072904234863786, 2.507290423486378]",21.724291525634182,14.467110247679116,3.0,$<5.0$ -- $3.0$,1181554,593.0,6.590020121092368,5.903660488508145,0.522231685522763,0.189000569237748,0.6279514451457238,0.4669617855446819,0.8645829046504749,0.2717538789028841,0.063000189745916,0.3033479878189026,0.17407722850758767,0.1858343285766361,456.4699067004812
132,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,1579.0,2.2121325927881297,4.219618974337574,0.6341894020122096,0.8018680992932791,0.8926759378518909,0.6725231120730324,1.2104160665106654,0.2850094016959963,0.23135045425342113,0.1494159995433557,0.2620617363686817,0.4275247529421879,196.53006937736023
133,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,1642.0,4.757550438361304,2.2816436855427127,0.3976783373523241,0.6982739765802028,0.798885690648302,0.7011572095273613,1.3833326474407603,0.1541110478587853,0.18854296552900943,0.3213433753669066,0.16432989146790253,0.4445824219956127,196.53006937736023
134,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,16915.0,1.1626787977895354,4.992099032003675,0.1942402014046214,1.10819343716415,2.5758382678301777,1.5703917826653748,1.7291658093009508,0.3371856954316333,0.3579311723818802,0.0785318272900783,0.08026454603496752,4.579848762518751,196.53006937736023
135,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,2900.0,2.6056997004146845,3.0404148022397908,0.6973029580103753,0.7781301526380918,0.96138441936381,0.8958911306275177,1.3833326474407608,0.2053613866474876,0.22154138538764126,0.1759990456795243,0.2881417181861055,0.7851942897608264,196.53006937736023
136,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,5249.0,3.5470949578402062,5.334624799680653,0.172916580930095,0.6068194643734462,1.7927083172547342,0.9857121442093786,1.3833326474407608,0.3603212118620956,0.1507518447824158,0.2395845259586808,0.07145313261574174,1.4212016644670955,196.53006937736023
137,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,765.0,4.899309674949302,6.283405372645861,0.172916580930095,0.3524616404779176,0.5614665697535195,0.5178350297969416,1.0374994855805704,0.4244055249449017,0.04564530598261057,0.330918343024068,0.07145313261574174,0.2071288385058731,196.53006937736023
138,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,1552.0,3.693924701530961,4.476760191940644,0.172916580930095,0.6417581803131766,0.7500711511666576,0.6359102333351694,1.2104160665106658,0.3023777150499138,0.16518933070792421,0.2495019752959277,0.07145313261574174,0.4202143233478629,196.53006937736023
139,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,1704.0,3.193474903066721,3.916577162216009,0.8645829046504754,0.6441169733388212,0.7799153285653887,0.6914755688830299,1.2104160665106658,0.2645407844850794,0.16616403856976084,0.2156996584264131,0.35726566307870883,0.4613693343973959,196.53006937736023
140,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,1172.0,2.9410876635057743,3.39216775190198,0.5481037704391407,0.7528564706574691,0.6440065912941608,0.6134238175359323,1.2104160665106658,0.2291201426720789,0.2110977151477145,0.1986524471543901,0.2264891613384879,0.3173267957240305,196.53006937736023
141,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,2123.0,5.792534737879916,3.054472037941613,0.2410081881030348,1.1333471574918474,0.8430034940791751,0.6894165825110933,1.3833326474407608,0.2063108667690915,0.36832527169084606,0.3912502218771079,0.09959016037315488,0.5748163714352532,196.53006937736023
142,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,980.0,5.528064825832519,5.253727470755253,0.1729165809300954,0.3704872137154982,0.6390471651269728,0.5608291403370862,1.0374994855805704,0.3548570930741067,0.05309388996508191,0.3733869001275286,0.0714531326157419,0.265341518608831,196.53006937736023
143,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,750.0,2.736218476740027,2.2765473508417644,0.1773864885970319,0.5570444596563655,0.5595383010316146,0.4859864993239282,1.2104160665106654,0.1537668216827269,0.13018366101502707,0.184814789133332,0.07330020189959996,0.2030674887312482,196.53006937736023
144,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,656.0,5.016317881503243,3.805247358520984,0.7139459019375921,0.6547845272077267,0.568408480898438,0.4631622601506476,1.0374994855805704,0.2570211385324414,0.17057211868087882,0.3388215302896185,0.29501896774280667,0.1776163634769317,196.53006937736023
145,2022-05-05_Image3,IMR90,Confined,0.172916580930095,0.0395704735406437,0.0395704735406437,0.0015658223762307,0.0002707566516416,32,14,725855.0,"[-6.264200900877915, 8.540991311126396, -4.578859273173116, 5.053970717851527, -1.469790937905808, 1.4697909379058078]",14.805192212004313,9.632829991024645,2.42,$<3.0$,593142,473.0,4.136298407229798,4.044512400348306,0.8717970968199533,0.6794859289127206,0.4598066283285376,0.3971970518482629,1.0374994855805704,0.2731820257672132,0.1807793094680664,0.2793816080196524,0.3602467342231212,0.1280678962265072,196.53006937736023
